-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-86.53123,-107.8587,-116.9932,-122.9542,-127.4029,-130.9604,-133.9289,-272.9576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
